step	HT	err
7484	-0.364377	0.00122339
7485	-0.364377	0.00122339
7486	-0.364377	0.00122339
7487	-0.364377	0.00122339
7488	-0.346748	0.0013244
7489	-0.346748	0.0013244
7490	-0.346748	0.0013244
7491	-0.346748	0.0013244
7492	-0.245609	0.00134582
7493	-0.374805	0.00155637
7494	-0.374805	0.00155637
7495	-0.374805	0.00155637
7496	-0.213311	0.00137621
7497	-0.213311	0.00137621
7498	-0.213311	0.00137621
7499	-0.249453	0.00258789
7500	-0.065754	0.0060962
7501	-0.238143	0.001897
7502	-0.284379	0.00140373
7503	-0.187331	0.00470684
7504	-0.187331	0.00470684
7505	-0.187331	0.00470684
7506	-0.187331	0.00470684
7507	-0.107127	0.00558986
7508	-0.107127	0.00558986
7509	-0.153379	0.00156486
7510	-0.153379	0.00156486
7511	-0.215344	0.00190377
7512	-0.320005	0.00265757
7513	-0.320005	0.00265757
7514	-0.320005	0.00265757
7515	0.545317	0.00777876
7516	0.545317	0.00777876
7517	-0.314886	0.00262219
7518	-0.314886	0.00262219
7519	-0.314886	0.00262219
7520	-0.403837	0.00129375
7521	-0.403837	0.00129375
7522	-0.403837	0.00129375
7523	-0.251853	0.00254372
7524	-0.251853	0.00254372
7525	-0.2992	0.00118803
7526	-0.2992	0.00118803
7527	-0.2992	0.00118803
7528	-0.2992	0.00118803
7529	-0.2992	0.00118803
7530	-0.229491	0.00347573
7531	-0.211575	0.00164108
7532	-0.211575	0.00164108
7533	-0.250061	0.00202919
7534	-0.157515	0.00475376
7535	-0.157515	0.00475376
7536	-0.0158306	0.00643524
7537	0.0614819	0.00794306
7538	0.0614819	0.00794306
7539	0.252026	0.0106257
7540	0.252026	0.0106257
7541	0.252026	0.0106257
7542	0.252026	0.0106257
7543	0.252026	0.0106257
7544	-0.185375	0.004387
7545	-0.286557	0.00138418
7546	-0.286557	0.00138418
7547	-0.286557	0.00138418
7548	-0.286557	0.00138418
7549	-0.286557	0.00138418
7550	-0.286557	0.00138418
7551	-0.286557	0.00138418
7552	-0.286557	0.00138418
7553	-0.286557	0.00138418
7554	0.328576	0.00493095
7555	0.328576	0.00493095
7556	0.328576	0.00493095
7557	-0.26513	0.00278971
7558	-0.354819	0.00220055
7559	-0.354819	0.00220055
7560	-0.241975	0.00169288
7561	-0.321718	0.00146433
7562	-0.343577	0.00113023
7563	-0.343577	0.00113023
7564	-0.272222	0.00238124
7565	-0.272222	0.00238124
7566	-0.212287	0.00166596
7567	-0.230599	0.00294989
7568	-0.230599	0.00294989
7569	-0.230599	0.00294989
7570	-0.230599	0.00294989
7571	-0.193372	0.00148897
7572	-0.193372	0.00148897
7573	-0.193372	0.00148897
7574	-0.189159	0.00385232
7575	-0.236555	0.00209408
7576	-0.236555	0.00209408
7577	-0.236555	0.00209408
7578	-0.236555	0.00209408
7579	-0.161959	0.00445714
7580	-0.125436	0.00432374
7581	-0.125436	0.00432374
7582	0.144805	0.00980295
7583	0.144805	0.00980295
7584	0.144805	0.00980295
7585	0.144805	0.00980295
7586	-0.216575	0.00158589
7587	-0.216575	0.00158589
7588	-0.177424	0.00574791
7589	-0.177424	0.00574791
7590	-0.177424	0.00574791
7591	-0.233691	0.00161085
7592	-0.292495	0.0012625
7593	-0.292495	0.0012625
7594	-0.171294	0.00388755
7595	-0.171294	0.00388755
7596	-0.171294	0.00388755
7597	-0.0427128	0.00291591
7598	-0.0427128	0.00291591
7599	-0.0427128	0.00291591
7600	-0.216345	0.00160224
7601	-0.216345	0.00160224
7602	-0.216345	0.00160224
7603	-0.216345	0.00160224
7604	-0.246503	0.0020265
7605	0.0646259	0.00845427
7606	-0.349341	0.00193508
7607	-0.349341	0.00193508
7608	-0.349341	0.00193508
7609	-0.349341	0.00193508
7610	0.262368	0.0078437
7611	0.262368	0.0078437
7612	1.2133	0.00605542
7613	1.35953	0.00952614
7614	1.35953	0.00952614
7615	0.707284	0.00630337
7616	0.707284	0.00630337
7617	-0.39808	0.00110798
7618	-0.39808	0.00110798
7619	-0.39808	0.00110798
7620	-0.410898	0.000913011
7621	-0.339483	0.00115493
7622	-0.336816	0.0010945
7623	-0.336816	0.0010945
7624	-0.336816	0.0010945
7625	-0.336816	0.0010945
7626	-0.336816	0.0010945
7627	-0.406787	0.00111044
7628	-0.406787	0.00111044
7629	-0.245647	0.00287976
7630	-0.245647	0.00287976
7631	-0.245647	0.00287976
7632	0.545759	0.016355
7633	0.545759	0.016355
7634	-0.192749	0.00428418
7635	0.0334784	0.00196871
7636	0.0334784	0.00196871
7637	-0.179598	0.00402775
7638	-0.379765	0.00191455
7639	-0.379765	0.00191455
7640	-0.379765	0.00191455
7641	-0.379765	0.00191455
7642	-0.379765	0.00191455
7643	-0.379765	0.00191455
7644	-0.379765	0.00191455
7645	-0.379765	0.00191455
7646	-0.379765	0.00191455
7647	-0.379765	0.00191455
7648	-0.382233	0.00142909
7649	-0.408608	0.00088875
7650	-0.408608	0.00088875
7651	-0.228134	0.0036084
7652	-0.228134	0.0036084
7653	-0.228134	0.0036084
7654	-0.228134	0.0036084
7655	-0.40346	0.000882241
7656	-0.440027	0.000704308
7657	-0.440027	0.000704308
7658	-0.440027	0.000704308
7659	-0.440027	0.000704308
7660	-0.0384203	0.00324401
7661	-0.0384203	0.00324401
7662	-0.0384203	0.00324401
7663	-0.384672	0.00134637
7664	-0.384672	0.00134637
7665	-0.384672	0.00134637
7666	-0.384672	0.00134637
7667	-0.384672	0.00134637
7668	-0.384672	0.00134637
7669	-0.384672	0.00134637
7670	-0.384672	0.00134637
7671	-0.384672	0.00134637
7672	-0.376283	0.00158154
7673	-0.376283	0.00158154
7674	-0.300006	0.00142003
7675	-0.300006	0.00142003
7676	-0.300006	0.00142003
7677	-0.389985	0.00160155
7678	-0.389985	0.00160155
7679	-0.13033	0.00180639
7680	-0.218256	0.00160825
7681	-0.218256	0.00160825
7682	-0.218256	0.00160825
7683	-0.218256	0.00160825
7684	-0.218256	0.00160825
7685	-0.218256	0.00160825
7686	-0.315548	0.00236383
7687	-0.315548	0.00236383
7688	-0.0658621	0.00639085
7689	-0.0658621	0.00639085
7690	-0.028662	0.00793074
7691	-0.243546	0.00192353
7692	-0.20684	0.00143074
7693	-0.20684	0.00143074
7694	-0.0504437	0.00190502
7695	0.0161965	0.00338074
7696	0.0161965	0.00338074
7697	0.0161965	0.00338074
7698	0.0161965	0.00338074
7699	0.0161965	0.00338074
7700	-0.300239	0.00252361
7701	-0.262539	0.00152912
7702	-0.0416848	0.00638431
7703	0.247668	0.00760794
7704	0.145609	0.0033051
7705	0.145609	0.0033051
7706	-0.00460921	0.00584759
7707	0.232489	0.00957588
7708	0.0127147	0.00720789
7709	0.0127147	0.00720789
7710	0.0127147	0.00720789
7711	0.0127147	0.00720789
7712	0.0127147	0.00720789
7713	-0.251759	0.00230927
7714	-0.251759	0.00230927
7715	-0.275745	0.00189573
7716	-0.275745	0.00189573
7717	-0.275745	0.00189573
7718	-0.311116	0.00204371
7719	-0.311116	0.00204371
7720	-0.301961	0.00241366
7721	-0.301961	0.00241366
7722	-0.301961	0.00241366
7723	-0.301961	0.00241366
7724	-0.301961	0.00241366
7725	-0.340557	0.000996679
7726	-0.246049	0.00310039
7727	0.253222	0.0100857
7728	0.119559	0.0106635
7729	-0.117968	0.00181957
7730	-0.117968	0.00181957
7731	-0.18989	0.00466323
7732	-0.18989	0.00466323
7733	-0.18989	0.00466323
7734	-0.0242123	0.00194811
7735	-0.100045	0.00186554
7736	-0.154462	0.00150953
7737	-0.337982	0.0016068
7738	-0.337982	0.0016068
7739	-0.243794	0.00190446
7740	-0.422202	0.000664109
7741	-0.422202	0.000664109
7742	-0.252671	0.00218899
7743	-0.252671	0.00218899
7744	-0.252671	0.00218899
7745	-0.252671	0.00218899
7746	-0.229218	0.00187933
7747	-0.367694	0.00164244
7748	-0.367694	0.00164244
7749	-0.200183	0.00142243
7750	0.185713	0.00925833
7751	0.185713	0.00925833
7752	0.109726	0.00765089
7753	-0.25589	0.00253814
7754	-0.25589	0.00253814
7755	-0.398353	0.000800431
7756	-0.398353	0.000800431
7757	-0.398353	0.000800431
7758	-0.225274	0.00195574
7759	-0.225274	0.00195574
7760	-0.225274	0.00195574
7761	-0.0497177	0.00291827
7762	-0.0497177	0.00291827
7763	-0.325253	0.00117145
7764	-0.322933	0.00284143
7765	-0.257824	0.00261163
7766	-0.257824	0.00261163
7767	-0.310979	0.000962907
7768	-0.310979	0.000962907
7769	-0.300055	0.00132763
7770	-0.300055	0.00132763
7771	0.136947	0.0101699
7772	0.136947	0.0101699
7773	-0.342389	0.00102038
7774	-0.342389	0.00102038
7775	0.205955	0.00223501
7776	0.205955	0.00223501
7777	0.205955	0.00223501
7778	0.205955	0.00223501
7779	0.205955	0.00223501
7780	0.205955	0.00223501
7781	0.205955	0.00223501
7782	0.205955	0.00223501
7783	0.205955	0.00223501
7784	0.205955	0.00223501
7785	-0.419331	0.0010703
7786	-0.419331	0.0010703
7787	-0.419331	0.0010703
7788	-0.391605	0.000916483
7789	-0.391605	0.000916483
7790	-0.391605	0.000916483
7791	-0.391605	0.000916483
7792	-0.391605	0.000916483
7793	-0.391605	0.000916483
7794	-0.391605	0.000916483
7795	-0.311009	0.000974718
7796	-0.311009	0.000974718
7797	-0.311009	0.000974718
7798	-0.303824	0.00188686
7799	-0.303824	0.00188686
7800	-0.303824	0.00188686
7801	-0.303824	0.00188686
7802	-0.303824	0.00188686
7803	-0.303824	0.00188686
7804	-0.249046	0.00200676
7805	-0.249046	0.00200676
7806	-0.249046	0.00200676
7807	-0.249046	0.00200676
7808	-0.249046	0.00200676
7809	-0.249046	0.00200676
7810	-0.0154646	0.00175306
7811	-0.238227	0.0018375
7812	-0.238227	0.0018375
7813	-0.225125	0.00154043
7814	-0.118834	0.00188586
7815	-0.326982	0.00125492
7816	0.00597564	0.00214348
7817	0.00597564	0.00214348
7818	0.00597564	0.00214348
7819	0.00597564	0.00214348
7820	0.00597564	0.00214348
7821	0.00597564	0.00214348
7822	0.00597564	0.00214348
7823	-0.381666	0.00100104
7824	-0.106354	0.00171677
7825	-0.356587	0.00158633
7826	-0.356587	0.00158633
7827	-0.356587	0.00158633
7828	0.0260134	0.00182569
7829	0.0260134	0.00182569
7830	0.0260134	0.00182569
7831	0.0260134	0.00182569
7832	0.0260134	0.00182569
7833	0.0260134	0.00182569
7834	0.0260134	0.00182569
7835	-0.154278	0.0024559
7836	-0.320341	0.00123267
7837	-0.326363	0.00148957
7838	-0.326363	0.00148957
7839	-0.326363	0.00148957
7840	-0.326363	0.00148957
7841	-0.382057	0.00179977
7842	-0.382057	0.00179977
7843	-0.382057	0.00179977
7844	-0.382057	0.00179977
7845	-0.382057	0.00179977
7846	-0.382057	0.00179977
7847	-0.382057	0.00179977
7848	-0.382057	0.00179977
7849	-0.382057	0.00179977
7850	-0.382057	0.00179977
7851	-0.382057	0.00179977
7852	0.346341	0.00471922
7853	-0.133815	0.00278339
7854	-0.347863	0.00177979
7855	-0.347863	0.00177979
7856	-0.347863	0.00177979
7857	-0.347863	0.00177979
7858	-0.347863	0.00177979
7859	-0.187505	0.00248422
7860	-0.187505	0.00248422
7861	-0.144204	0.00562915
7862	-0.225845	0.00178959
7863	0.0474809	0.00902331
7864	0.254126	0.0103014
7865	0.254126	0.0103014
7866	0.254126	0.0103014
7867	-0.222865	0.00363895
7868	-0.204748	0.00207877
7869	-0.204748	0.00207877
7870	-0.246896	0.00184534
7871	-0.246896	0.00184534
7872	-0.113992	0.0018297
7873	-0.113992	0.0018297
7874	-0.113992	0.0018297
7875	-0.113992	0.0018297
7876	-0.113992	0.0018297
7877	-0.132717	0.00540219
7878	-0.0615779	0.0056207
7879	-0.281813	0.00302181
7880	-0.281813	0.00302181
7881	-0.281813	0.00302181
7882	-0.281813	0.00302181
7883	-0.0077125	0.00643821
7884	-0.15022	0.00177207
7885	-0.104716	0.00187769
7886	-0.104716	0.00187769
7887	-0.23067	0.00172398
7888	-0.248654	0.00230077
7889	-0.248654	0.00230077
7890	-0.217559	0.00150924
7891	-0.20544	0.00439011
7892	-0.20544	0.00439011
7893	-0.0280974	0.00691181
7894	-0.160697	0.00174285
7895	-0.266533	0.00251201
7896	-0.266533	0.00251201
7897	-0.266533	0.00251201
7898	-0.325645	0.00173339
7899	-0.325645	0.00173339
7900	0.0509334	0.00382799
7901	0.0509334	0.00382799
7902	-0.116486	0.00527459
7903	-0.116486	0.00527459
7904	-0.116486	0.00527459
7905	0.103393	0.00633778
7906	0.103393	0.00633778
7907	-0.234707	0.00247109
7908	-0.228098	0.00342424
7909	-0.233411	0.00324852
7910	-0.233411	0.00324852
7911	-0.233411	0.00324852
7912	-0.233411	0.00324852
7913	-0.0996221	0.0061684
7914	-0.0996221	0.0061684
7915	0.123562	0.00229718
7916	0.123562	0.00229718
7917	-0.0626511	0.00196517
7918	-0.218692	0.00328972
7919	-0.158784	0.00555728
7920	-0.158784	0.00555728
7921	-0.158784	0.00555728
7922	-0.158784	0.00555728
7923	-0.158784	0.00555728
7924	-0.128269	0.00194234
7925	-0.128269	0.00194234
7926	0.42959	0.013094
7927	0.180078	0.0093423
7928	-0.125218	0.00501065
7929	0.236023	0.0103481
7930	-0.0936464	0.00558241
7931	-0.206588	0.00167064
7932	-0.196613	0.00167905
7933	-0.196613	0.00167905
7934	-0.196613	0.00167905
7935	0.269823	0.0106151
7936	0.269823	0.0106151
7937	-0.11376	0.00674535
7938	-0.161542	0.00513112
7939	-0.161542	0.00513112
7940	-0.149407	0.00177896
7941	-0.149407	0.00177896
7942	-0.248421	0.00215449
7943	-0.167903	0.0015425
7944	-0.234713	0.00165308
7945	-0.234713	0.00165308
7946	-0.237811	0.00182876
7947	-0.237811	0.00182876
7948	-0.237811	0.00182876
7949	-0.246448	0.00195275
7950	-0.246448	0.00195275
7951	-0.304877	0.00107479
7952	-0.408325	0.00112414
7953	-0.37785	0.00132725
7954	-0.37785	0.00132725
7955	-0.37785	0.00132725
7956	-0.37785	0.00132725
7957	-0.37785	0.00132725
7958	-0.37785	0.00132725
7959	-0.37785	0.00132725
7960	-0.37785	0.00132725
7961	-0.37785	0.00132725
7962	-0.37785	0.00132725
7963	-0.37785	0.00132725
7964	-0.135041	0.00162445
7965	0.381137	0.00905176
7966	0.968871	0.00908462
7967	0.484218	0.0029488
7968	0.484218	0.0029488
7969	-0.442573	0.000801295
7970	-0.442573	0.000801295
7971	-0.236198	0.00309701
7972	-0.419308	0.00136024
7973	-0.419308	0.00136024
7974	-0.419308	0.00136024
7975	-0.419308	0.00136024
7976	-0.419308	0.00136024
7977	-0.419308	0.00136024
7978	-0.419308	0.00136024
7979	-0.37925	0.0014124
7980	-0.37925	0.0014124
7981	-0.37925	0.0014124
7982	-0.37925	0.0014124
7983	-0.37925	0.0014124
7984	0.354548	0.0028015
7985	0.354548	0.0028015
7986	0.354548	0.0028015
7987	0.0707946	0.00364852
7988	0.0707946	0.00364852
7989	0.0707946	0.00364852
7990	0.0707946	0.00364852
7991	0.0707946	0.00364852
7992	-0.351734	0.0011122
7993	-0.351734	0.0011122
7994	-0.351734	0.0011122
7995	-0.351734	0.0011122
7996	-0.351734	0.0011122
7997	-0.351734	0.0011122
7998	-0.334726	0.00120287
7999	-0.334726	0.00120287
8000	-0.334726	0.00120287
8001	-0.334726	0.00120287
8002	-0.334726	0.00120287
8003	-0.334726	0.00120287
8004	-0.214271	0.00399124
8005	-0.24327	0.00242565
8006	-0.315842	0.00200331
8007	-0.315842	0.00200331
8008	-0.0635311	0.00294973
8009	-0.408409	0.000735019
8010	-0.357822	0.00183613
8011	-0.357822	0.00183613
8012	-0.357822	0.00183613
8013	-0.357822	0.00183613
8014	-0.357822	0.00183613
8015	-0.357822	0.00183613
8016	-0.357822	0.00183613
8017	-0.335469	0.00188269
8018	-0.335469	0.00188269
8019	-0.335469	0.00188269
8020	-0.335469	0.00188269
8021	-0.335469	0.00188269
8022	-0.144319	0.00420476
8023	-0.144319	0.00420476
8024	-0.144319	0.00420476
8025	-0.144319	0.00420476
8026	-0.144319	0.00420476
8027	-0.144319	0.00420476
8028	-0.13136	0.00130607
8029	-0.13136	0.00130607
8030	-0.13136	0.00130607
8031	-0.13136	0.00130607
8032	-0.13136	0.00130607
8033	-0.13136	0.00130607
8034	-0.13136	0.00130607
8035	-0.358842	0.000793534
8036	-0.346901	0.00237957
8037	-0.346901	0.00237957
8038	-0.346901	0.00237957
8039	-0.252841	0.00175315
8040	-0.255307	0.00236981
8041	-0.255307	0.00236981
8042	-0.255307	0.00236981
8043	-0.255307	0.00236981
8044	-0.255307	0.00236981
8045	-0.252397	0.00285137
8046	-0.172986	0.00438725
8047	-0.252402	0.00184372
8048	-0.252402	0.00184372
8049	-0.240225	0.00148186
8050	-0.298054	0.0026384
8051	-0.298054	0.0026384
8052	-0.298054	0.0026384
8053	-0.298054	0.0026384
8054	-0.298054	0.0026384
8055	-0.438612	0.000619479
8056	-0.438612	0.000619479
8057	-0.438612	0.000619479
8058	-0.438612	0.000619479
8059	-0.087167	0.00445116
8060	-0.087167	0.00445116
8061	-0.424162	0.00160747
8062	-0.279758	0.00286702
8063	-0.425798	0.00108539
8064	-0.425798	0.00108539
8065	-0.407542	0.00104865
8066	-0.407542	0.00104865
8067	-0.407542	0.00104865
8068	-0.407542	0.00104865
8069	-0.312325	0.0013492
8070	-0.312325	0.0013492
8071	-0.312325	0.0013492
8072	-0.258905	0.00215836
8073	-0.258905	0.00215836
8074	-0.243913	0.00282472
8075	-0.208153	0.00426724
8076	-0.208153	0.00426724
8077	-0.208153	0.00426724
8078	-0.208153	0.00426724
8079	-0.208153	0.00426724
8080	-0.119159	0.00545973
8081	-0.119159	0.00545973
8082	-0.119159	0.00545973
8083	-0.119159	0.00545973
8084	0.00549662	0.00212043
8085	-0.274846	0.00153986
8086	-0.404006	0.0014885
8087	-0.404006	0.0014885
8088	-0.29293	0.00326299
8089	-0.29293	0.00326299
8090	-0.277699	0.00269568
8091	-0.277699	0.00269568
8092	-0.277699	0.00269568
8093	-0.385307	0.00143067
8094	-0.385307	0.00143067
8095	-0.385307	0.00143067
8096	-0.335346	0.00154824
8097	-0.153491	0.00193024
8098	-0.153491	0.00193024
8099	-0.153491	0.00193024
8100	-0.153491	0.00193024
8101	-0.153491	0.00193024
8102	-0.153491	0.00193024
8103	-0.153491	0.00193024
8104	-0.153491	0.00193024
8105	-0.153491	0.00193024
8106	-0.153491	0.00193024
8107	-0.141093	0.00340356
8108	-0.265781	0.00291708
8109	-0.265781	0.00291708
8110	-0.265781	0.00291708
8111	-0.251614	0.00224888
8112	-0.251614	0.00224888
8113	-0.251614	0.00224888
8114	-0.251614	0.00224888
8115	-0.251614	0.00224888
8116	-0.251614	0.00224888
8117	-0.272824	0.00129339
8118	-0.272824	0.00129339
8119	-0.179506	0.00148821
8120	-0.179506	0.00148821
8121	-0.179506	0.00148821
8122	-0.303776	0.00134249
8123	-0.303776	0.00134249
8124	-0.308791	0.00242145
8125	-0.308791	0.00242145
8126	-0.308791	0.00242145
8127	-0.309845	0.00144508
8128	-0.319984	0.00268139
8129	-0.227415	0.00370045
8130	-0.227415	0.00370045
8131	-0.281576	0.0028251
8132	-0.219313	0.00358983
8133	-0.425098	0.000680308
8134	-0.425098	0.000680308
8135	-0.425098	0.000680308
8136	-0.425098	0.000680308
8137	-0.425098	0.000680308
8138	-0.425098	0.000680308
8139	-0.425098	0.000680308
8140	-0.370013	0.00130582
8141	-0.370013	0.00130582
8142	-0.289296	0.00213375
8143	-0.289296	0.00213375
8144	-0.22332	0.00344831
8145	-0.22332	0.00344831
8146	-0.22332	0.00344831
8147	-0.24316	0.0019202
8148	-0.210757	0.00444359
8149	-0.210757	0.00444359
8150	-0.157853	0.00157985
8151	-0.201111	0.00390592
8152	-0.312327	0.00258758
8153	-0.312327	0.00258758
8154	-0.285298	0.00175526
8155	-0.285298	0.00175526
8156	-0.403175	0.00120396
8157	-0.403175	0.00120396
8158	-0.403175	0.00120396
8159	-0.403175	0.00120396
8160	-0.31367	0.00121373
8161	-0.238357	0.00156426
8162	-0.238357	0.00156426
8163	-0.238357	0.00156426
8164	-0.247549	0.0019172
8165	-0.247549	0.0019172
8166	-0.247549	0.0019172
8167	-0.247549	0.0019172
8168	-0.247549	0.0019172
8169	-0.247549	0.0019172
8170	-0.247549	0.0019172
8171	-0.247549	0.0019172
8172	-0.249398	0.00233085
8173	-0.249398	0.00233085
8174	-0.249398	0.00233085
8175	-0.249398	0.00233085
8176	-0.291668	0.00178667
8177	-0.220393	0.00203065
8178	-0.238681	0.00287453
8179	-0.150829	0.0018273
8180	-0.213074	0.00151511
8181	-0.213074	0.00151511
8182	-0.247395	0.00220803
8183	-0.249698	0.00233271
8184	-0.249698	0.00233271
8185	0.346553	0.0118469
8186	-0.234681	0.00293412
8187	-0.183338	0.00170159
8188	-0.183338	0.00170159
8189	-0.249976	0.00198993
8190	-0.249976	0.00198993
8191	-0.249976	0.00198993
8192	-0.193692	0.00360673
8193	-0.207901	0.00176684
8194	-0.207901	0.00176684
8195	-0.207901	0.00176684
8196	-0.207901	0.00176684
8197	-0.207901	0.00176684
8198	-0.203314	0.00394757
8199	-0.203314	0.00394757
8200	-0.203314	0.00394757
8201	-0.367745	0.00156087
8202	-0.367745	0.00156087
8203	-0.367745	0.00156087
8204	-0.291641	0.00280108
8205	-0.291641	0.00280108
8206	-0.291641	0.00280108
8207	-0.291641	0.00280108
8208	-0.222055	0.00358882
8209	-0.125046	0.00444368
8210	-0.125046	0.00444368
8211	-0.125046	0.00444368
8212	-0.125046	0.00444368
8213	-0.151469	0.00500562
8214	-0.223915	0.00136321
8215	-0.305689	0.00183808
8216	-0.305689	0.00183808
8217	-0.154184	0.00578784
8218	-0.0910056	0.00573089
8219	-0.296008	0.00147468
8220	-0.324408	0.00118281
8221	-0.324408	0.00118281
8222	-0.324408	0.00118281
8223	-0.441489	0.000716194
8224	-0.441489	0.000716194
8225	-0.441489	0.000716194
8226	-0.437228	0.000920108
8227	-0.437228	0.000920108
8228	-0.437228	0.000920108
8229	-0.437228	0.000920108
8230	-0.437228	0.000920108
8231	-0.437228	0.000920108
8232	-0.437228	0.000920108
8233	-0.437228	0.000920108
8234	-0.170704	0.00350978
8235	-0.170704	0.00350978
8236	-0.348114	0.00124359
8237	-0.348114	0.00124359
8238	-0.348114	0.00124359
8239	-0.348114	0.00124359
8240	-0.18109	0.00394953
8241	-0.329247	0.00268529
8242	0.0412627	0.00157295
8243	0.0412627	0.00157295
8244	0.0412627	0.00157295
8245	0.0412627	0.00157295
8246	0.0412627	0.00157295
8247	0.0412627	0.00157295
8248	0.0412627	0.00157295
8249	-0.322625	0.00265729
8250	-0.322625	0.00265729
8251	-0.322625	0.00265729
8252	-0.346775	0.00095022
8253	-0.346775	0.00095022
8254	-0.346775	0.00095022
8255	-0.346775	0.00095022
8256	-0.346775	0.00095022
8257	-0.346775	0.00095022
8258	-0.346775	0.00095022
8259	-0.387597	0.0013687
8260	-0.387597	0.0013687
8261	-0.387597	0.0013687
8262	-0.181743	0.00180624
8263	-0.181743	0.00180624
8264	-0.181743	0.00180624
8265	-0.0175381	0.00205985
8266	-0.110657	0.00202141
8267	-0.110657	0.00202141
8268	-0.110657	0.00202141
8269	-0.182129	0.00464487
8270	-0.127111	0.00179051
8271	-0.127111	0.00179051
8272	-0.127111	0.00179051
8273	-0.226156	0.00179052
8274	-0.216541	0.00332944
8275	-0.261722	0.00291619
8276	-0.221521	0.00347435
8277	-0.221521	0.00347435
8278	-0.221521	0.00347435
8279	-0.221521	0.00347435
8280	-0.144697	0.00175285
8281	-0.20015	0.00175362
8282	-0.20015	0.00175362
8283	-0.20015	0.00175362
8284	-0.20015	0.00175362
8285	-0.20015	0.00175362
8286	-0.20015	0.00175362
8287	-0.246489	0.00179581
8288	-0.245935	0.00250476
8289	-0.245935	0.00250476
8290	-0.245935	0.00250476
8291	-0.245935	0.00250476
8292	-0.245935	0.00250476
8293	-0.245935	0.00250476
8294	-0.198847	0.00362464
8295	-0.198847	0.00362464
8296	-0.198847	0.00362464
8297	-0.198847	0.00362464
8298	-0.198847	0.00362464
8299	-0.254306	0.0031443
8300	-0.254306	0.0031443
8301	-0.254306	0.0031443
8302	-0.254306	0.0031443
8303	-0.254306	0.0031443
8304	-0.389376	0.00103687
8305	-0.389376	0.00103687
8306	-0.42634	0.00104167
8307	-0.42634	0.00104167
8308	-0.42634	0.00104167
8309	-0.42634	0.00104167
8310	-0.0900122	0.00529259
8311	-0.183196	0.00424594
8312	-0.183196	0.00424594
8313	-0.183196	0.00424594
8314	-0.183196	0.00424594
8315	-0.0529156	0.00199598
8316	0.0496286	0.00247108
8317	-0.225744	0.00174177
8318	-0.225744	0.00174177
8319	0.0262686	0.00729651
8320	-0.145726	0.00506752
8321	-0.145726	0.00506752
8322	-0.268218	0.0036012
8323	-0.268218	0.0036012
8324	-0.269336	0.00118836
8325	-0.269336	0.00118836
8326	-0.269336	0.00118836
8327	-0.243727	0.00302605
8328	-0.243727	0.00302605
8329	-0.22071	0.00332121
8330	-0.22071	0.00332121
8331	-0.22071	0.00332121
8332	-0.180862	0.00454495
8333	-0.180862	0.00454495
8334	-0.140884	0.00190217
8335	0.0257092	0.00299822
8336	0.0257092	0.00299822
8337	0.0257092	0.00299822
8338	0.0257092	0.00299822
8339	0.0257092	0.00299822
8340	0.0257092	0.00299822
8341	0.0257092	0.00299822
8342	0.0257092	0.00299822
8343	0.0257092	0.00299822
8344	-0.24425	0.00361271
8345	-0.276456	0.00303123
8346	-0.253342	0.00218166
8347	-0.253342	0.00218166
8348	-0.253342	0.00218166
8349	-0.253342	0.00218166
8350	-0.253342	0.00218166
8351	-0.0739327	0.00622109
8352	-0.270067	0.00216944
8353	-0.270067	0.00216944
8354	-0.270067	0.00216944
8355	-0.289338	0.00119909
8356	-0.289338	0.00119909
8357	-0.289338	0.00119909
8358	-0.289338	0.00119909
8359	-0.259269	0.00138922
8360	-0.259269	0.00138922
8361	-0.204094	0.00446276
8362	-0.204094	0.00446276
8363	-0.204094	0.00446276
8364	-0.260804	0.00141473
8365	0.214481	0.00471169
8366	0.214481	0.00471169
8367	0.214481	0.00471169
8368	0.19736	0.00176356
8369	0.19736	0.00176356
8370	0.19736	0.00176356
8371	0.0298408	0.00223628
8372	0.0298408	0.00223628
8373	-0.239992	0.00370332
8374	-0.239992	0.00370332
8375	-0.275925	0.00162947
8376	-0.112346	0.00563684
8377	-0.249447	0.00249117
8378	-0.249447	0.00249117
8379	-0.249447	0.00249117
8380	-0.24919	0.00174139
8381	-0.24919	0.00174139
8382	-0.24919	0.00174139
8383	-0.24919	0.00174139
8384	-0.200571	0.00161625
8385	-0.242614	0.00304768
8386	-0.242614	0.00304768
8387	-0.219239	0.00400587
8388	-0.219239	0.00400587
8389	-0.219239	0.00400587
8390	-0.219239	0.00400587
8391	-0.3481	0.00184001
8392	-0.3481	0.00184001
8393	-0.3481	0.00184001
8394	-0.3481	0.00184001
8395	-0.3481	0.00184001
8396	-0.291525	0.00135422
8397	-0.293566	0.00181758
8398	-0.293566	0.00181758
8399	-0.293566	0.00181758
8400	-0.293566	0.00181758
8401	-0.293566	0.00181758
8402	-0.293566	0.00181758
8403	-0.293566	0.00181758
8404	-0.419586	0.00120248
8405	-0.419586	0.00120248
8406	-0.419586	0.00120248
8407	-0.232072	0.00186767
8408	-0.232072	0.00186767
8409	0.0185754	0.00360388
8410	-0.231981	0.00152334
8411	-0.193413	0.00406007
8412	0.0486737	0.00697863
8413	0.0273201	0.00748589
8414	0.0871934	0.00784141
8415	0.0871934	0.00784141
8416	0.0871934	0.00784141
8417	-0.195589	0.00419731
8418	-0.195589	0.00419731
8419	-0.214068	0.00151077
