x	y	z
-2.09101	4.85934	4.06944
-2.09101	4.85934	4.06944
-3.08298	2.6911	2.83778
-3.08298	2.6911	2.83778
-3.08298	2.6911	2.83778
-3.08298	2.6911	2.83778
-4.03081	0.531999	2.2727
-2.585	0.592862	2.74608
-2.585	0.592862	2.74608
-2.585	0.592862	2.74608
-0.275972	1.75826	2.1135
0.0154257	1.93978	0.958336
0.0154257	1.93978	0.958336
0.0154257	1.93978	0.958336
0.0154257	1.93978	0.958336
1.13786	0.445723	1.21698
1.13786	0.445723	1.21698
0.378513	-1.96888	1.62404
0.378513	-1.96888	1.62404
1.06716	-1.49387	2.82326
1.14241	0.511555	3.27101
1.14241	0.511555	3.27101
1.14241	0.511555	3.27101
1.14241	0.511555	3.27101
1.14241	0.511555	3.27101
1.14241	0.511555	3.27101
1.14241	0.511555	3.27101
1.14241	0.511555	3.27101
1.14241	0.511555	3.27101
1.14241	0.511555	3.27101
0.659119	1.02122	3.35603
-1.00899	0.71664	2.99946
-1.00899	0.71664	2.99946
-1.00899	0.71664	2.99946
-1.00899	0.71664	2.99946
-1.00899	0.71664	2.99946
-2.87393	2.18076	4.8249
-2.87393	2.18076	4.8249
-2.85539	2.15206	5.21339
-2.85539	2.15206	5.21339
-2.85539	2.15206	5.21339
1.39468	2.38163	7.43603
0.212299	3.24097	6.0512
0.212299	3.24097	6.0512
-1.68221	2.31278	7.59738
-2.05412	0.614499	7.37335
-2.05412	0.614499	7.37335
0.35548	-0.364388	8.53409
-0.199618	1.72792	6.94914
2.25844	3.48667	3.97806
1.2186	3.97884	1.63922
1.2186	3.97884	1.63922
1.2186	3.97884	1.63922
-1.10546	3.79719	2.11943
-0.643493	2.54407	-1.95188
-2.5477	1.22503	-2.94705
-3.12154	-1.49604	-1.50591
-2.18785	0.0180855	-1.5434
-2.18785	0.0180855	-1.5434
-2.18785	0.0180855	-1.5434
-0.0115287	-3.20757	-2.62499
-1.17737	-5.26493	-4.59173
-0.748928	-1.57062	-5.86391
-0.748928	-1.57062	-5.86391
-1.77803	0.0498376	-3.95221
-1.77803	0.0498376	-3.95221
-1.77803	0.0498376	-3.95221
-1.77803	0.0498376	-3.95221
-1.77803	0.0498376	-3.95221
-1.77803	0.0498376	-3.95221
0.167365	0.691364	-5.57205
0.167365	0.691364	-5.57205
0.167365	0.691364	-5.57205
0.870747	1.5794	-5.95384
-0.419301	1.34215	-4.98488
-0.419301	1.34215	-4.98488
-1.12459	1.61434	-1.47649
-1.12459	1.61434	-1.47649
-1.12459	1.61434	-1.47649
0.820871	1.80068	-3.77878
1.68756	0.315538	-2.99298
1.68756	0.315538	-2.99298
2.46307	-1.39928	-3.97245
-2.46437	-0.812428	-2.86959
1.33585	1.24862	-3.26157
1.72089	-0.0116033	-1.51126
1.72089	-0.0116033	-1.51126
1.72089	-0.0116033	-1.51126
0.314517	-3.35195	1.75582
-2.36868	-0.409432	1.42595
1.03144	0.00889661	1.12466
1.03144	0.00889661	1.12466
1.03144	0.00889661	1.12466
1.03144	0.00889661	1.12466
1.03144	0.00889661	1.12466
1.03144	0.00889661	1.12466
0.310886	-0.147663	2.28829
1.36253	-1.38901	2.9803
-0.0975388	-1.40071	3.86496
-0.0975388	-1.40071	3.86496
-0.199951	-2.78221	3.52621
-0.199951	-2.78221	3.52621
-0.199951	-2.78221	3.52621
-0.199951	-2.78221	3.52621
0.598712	-3.15856	1.20171
-2.08264	-2.76447	1.85073
-2.08264	-2.76447	1.85073
-2.08264	-2.76447	1.85073
-2.07166	-4.21835	4.32736
-2.24165	-3.0559	5.80565
0.514088	-3.77037	5.73238
3.10644	-3.90255	7.38355
-0.136111	-4.54206	7.14832
-0.136111	-4.54206	7.14832
-0.0730201	-3.18687	7.63695
0.101133	-0.318332	8.65576
-2.6371	0.201982	7.196
-0.314582	1.93423	7.88359
2.41056	5.00467	7.57296
2.41056	5.00467	7.57296
2.41056	5.00467	7.57296
2.41056	5.00467	7.57296
1.21956	6.30598	6.10049
-0.706721	5.23507	7.3108
-0.620504	2.56509	6.91628
-0.620504	2.56509	6.91628
-0.620504	2.56509	6.91628
-0.620504	2.56509	6.91628
-0.620504	2.56509	6.91628
-0.103863	-0.407043	6.27965
0.656477	-0.691387	7.02729
0.656477	-0.691387	7.02729
0.656477	-0.691387	7.02729
-1.819	0.81958	6.61881
-1.69422	3.3509	5.5105
-1.666	4.99426	5.00284
-3.82709	1.30506	5.41066
-4.95783	0.758926	3.20387
-3.25462	-1.76812	6.53423
-2.2952	-1.4504	7.51311
-2.2952	-1.4504	7.51311
-2.45776	-1.39274	5.94533
-2.45776	-1.39274	5.94533
-6.21725	0.459053	5.60268
-5.69731	-0.695925	4.72752
-3.69171	0.324925	7.79659
-3.69171	0.324925	7.79659
-3.69171	0.324925	7.79659
-6.61292	1.11317	7.27905
-6.58538	-1.20656	7.55717
-7.74951	-2.85814	5.86618
-6.34442	-0.49629	7.60277
-6.34442	-0.49629	7.60277
-6.34442	-0.49629	7.60277
-5.7501	0.32012	5.87152
-5.7501	0.32012	5.87152
-5.7501	0.32012	5.87152
-5.7501	0.32012	5.87152
-4.23316	2.59928	4.29498
-5.61396	2.43072	3.65047
-3.26115	3.52726	3.55005
-3.26115	3.52726	3.55005
-5.22311	2.57218	3.34122
-0.231969	4.29613	3.07002
1.20926	4.93151	3.70534
1.20926	4.93151	3.70534
1.20926	4.93151	3.70534
0.672741	4.18975	3.12769
0.672741	4.18975	3.12769
0.672741	4.18975	3.12769
0.672741	4.18975	3.12769
0.672741	4.18975	3.12769
0.672741	4.18975	3.12769
2.45094	4.18185	3.89579
2.45094	4.18185	3.89579
3.29228	6.53388	4.71488
3.29228	6.53388	4.71488
2.98457	5.77335	5.25243
-0.16999	4.33872	6.1295
-0.440423	4.07857	6.34902
-0.440423	4.07857	6.34902
-4.70207	3.92487	6.98348
-4.70207	3.92487	6.98348
-4.70207	3.92487	6.98348
-4.70207	3.92487	6.98348
-3.19969	3.68731	8.25215
-4.10042	-0.150408	6.71403
-4.10042	-0.150408	6.71403
-2.02884	0.9431	6.9918
-3.27426	1.79993	6.35438
-0.67729	4.44506	4.5344
-2.93181	4.43442	4.54633
-2.93181	4.43442	4.54633
-2.85344	6.19488	4.19724
-2.85344	6.19488	4.19724
-4.89959	5.56533	4.14286
-4.44445	3.48017	2.36971
-4.44445	3.48017	2.36971
-4.44445	3.48017	2.36971
-4.44445	3.48017	2.36971
-4.67381	-0.592517	2.90355
-2.21007	-1.87536	4.89548
0.828775	-0.886413	6.36946
0.828775	-0.886413	6.36946
0.119109	-0.456667	5.36794
0.708223	0.198692	1.48083
-0.587628	0.845943	1.19546
-0.587628	0.845943	1.19546
0.948709	-0.691534	1.48747
0.948709	-0.691534	1.48747
1.84966	0.111224	3.77294
-1.10048	1.52034	5.97019
-3.55847	3.4314	4.75351
-5.28586	2.8057	5.2379
-5.28586	2.8057	5.2379
-5.28586	2.8057	5.2379
-1.78302	4.31782	4.38528
-1.78302	4.31782	4.38528
-1.78302	4.31782	4.38528
-1.78302	4.31782	4.38528
-1.78302	4.31782	4.38528
-0.62906	5.63151	7.31521
-0.62906	5.63151	7.31521
-1.20751	2.15433	7.26712
0.774177	1.80072	3.57506
-0.645235	0.266889	3.8863
-0.549474	-1.29968	5.73275
-0.549474	-1.29968	5.73275
0.190582	-2.52396	3.98971
0.190582	-2.52396	3.98971
0.190582	-2.52396	3.98971
1.34895	-2.6579	6.16737
-0.406011	0.0234293	6.44074
-0.406011	0.0234293	6.44074
-0.406011	0.0234293	6.44074
-0.406011	0.0234293	6.44074
-0.406011	0.0234293	6.44074
-0.325274	0.72276	5.52576
-0.325274	0.72276	5.52576
-1.44859	0.46395	7.23415
0.0148941	0.715928	9.73489
0.0148941	0.715928	9.73489
0.0148941	0.715928	9.73489
-2.10073	0.455521	9.55807
-0.660007	-1.37755	10.243
-0.660007	-1.37755	10.243
-1.16388	-1.70018	9.25356
-1.16388	-1.70018	9.25356
-3.39736	-1.93663	7.57228
-3.39736	-1.93663	7.57228
-4.26096	-0.625111	4.96761
-4.26096	-0.625111	4.96761
-5.39764	-1.42817	3.92059
-5.84082	-3.62991	4.4161
-4.88561	-2.37499	4.8093
-4.88561	-2.37499	4.8093
-4.02925	-0.802092	4.2156
1.44031	0.0370933	5.19031
1.96781	0.229993	5.56146
1.96781	0.229993	5.56146
1.96781	0.229993	5.56146
-0.535448	1.71175	5.83313
-0.535448	1.71175	5.83313
-0.535448	1.71175	5.83313
2.06581	2.64401	6.09784
0.83381	2.42399	7.35222
0.83381	2.42399	7.35222
0.83381	2.42399	7.35222
0.818291	0.814969	9.06358
0.657387	1.35751	9.48153
0.741988	-1.05162	10.2168
2.84478	-2.70558	8.25488
3.34284	-3.7343	9.51603
3.34284	-3.7343	9.51603
3.34284	-3.7343	9.51603
1.39395	-2.63069	10.0619
1.39395	-2.63069	10.0619
1.39395	-2.63069	10.0619
1.97782	-4.86781	7.3948
1.97782	-4.86781	7.3948
2.12656	-1.98963	5.86307
2.12656	-1.98963	5.86307
0.566215	0.681546	4.77774
-0.766157	-1.49571	3.80235
-2.1297	-0.0571637	3.78502
1.22858	1.51122	3.7103
-1.22357	0.271317	3.8045
-1.22357	0.271317	3.8045
-1.22357	0.271317	3.8045
-1.22357	0.271317	3.8045
-1.44834	1.31703	4.85881
-1.44834	1.31703	4.85881
-1.44834	1.31703	4.85881
-1.15913	-0.922794	4.87193
-1.15913	-0.922794	4.87193
-1.15913	-0.922794	4.87193
-1.87002	-1.81953	6.09863
-1.87002	-1.81953	6.09863
0.442148	-3.9413	3.72838
0.442148	-3.9413	3.72838
0.442148	-3.9413	3.72838
1.28031	-0.886166	5.6696
1.59945	-3.64911	3.4009
1.23477	-1.69563	4.41433
1.23477	-1.69563	4.41433
1.23477	-1.69563	4.41433
-1.30825	1.4152	3.38124
3.21898	0.579075	6.79998
3.21898	0.579075	6.79998
1.95634	2.12525	6.0841
3.90817	-0.601833	5.28686
1.95966	1.58978	4.96101
2.81147	2.30983	3.91619
2.15494	2.00706	2.5573
2.15494	2.00706	2.5573
2.15494	2.00706	2.5573
1.31594	0.919618	5.43829
3.01189	-0.36865	2.95234
3.01189	-0.36865	2.95234
3.01189	-0.36865	2.95234
3.01189	-0.36865	2.95234
2.77592	0.243928	4.45763
2.77592	0.243928	4.45763
-0.678811	-1.88741	1.88708
-0.627802	-2.05631	2.54185
2.52181	-1.13771	2.27816
2.52181	-1.13771	2.27816
2.72827	1.67728	3.93788
3.27066	1.16353	3.7289
3.27066	1.16353	3.7289
3.01159	0.0369263	0.867896
3.01159	0.0369263	0.867896
3.01159	0.0369263	0.867896
0.522981	-1.1093	2.32058
0.522981	-1.1093	2.32058
0.522981	-1.1093	2.32058
0.938008	-2.97421	4.16736
0.978569	-3.52743	2.55158
0.248337	-2.0249	2.12976
0.248337	-2.0249	2.12976
-2.59507	-2.19819	3.93655
-4.48477	0.661518	2.07274
-4.14455	0.751062	3.74949
-4.14455	0.751062	3.74949
-4.14455	0.751062	3.74949
-2.206	-3.63676	2.09406
-3.37057	-0.523745	2.7101
-1.63482	-0.447945	4.26497
-1.63482	-0.447945	4.26497
-1.63482	-0.447945	4.26497
-1.63482	-0.447945	4.26497
-1.63482	-0.447945	4.26497
-1.63482	-0.447945	4.26497
-1.17201	0.256003	5.76476
-1.17201	0.256003	5.76476
-0.0769268	-0.68457	5.97175
0.87337	1.24089	5.34915
-0.129374	0.834165	3.79119
-0.129374	0.834165	3.79119
-0.42673	0.585399	3.46789
-1.19199	-0.40085	3.89703
-0.100867	2.82239	3.83635
-0.100867	2.82239	3.83635
-0.100867	2.82239	3.83635
0.49265	1.68792	3.97607
0.49265	1.68792	3.97607
4.6308	3.24346	4.16175
4.6308	3.24346	4.16175
4.6308	3.24346	4.16175
4.6308	3.24346	4.16175
4.22927	5.37269	6.2255
4.22927	5.37269	6.2255
5.92776	4.49216	4.66132
5.92776	4.49216	4.66132
6.31188	4.21568	5.49275
6.31188	4.21568	5.49275
7.03043	3.88368	4.95881
7.00294	2.47178	2.53188
6.07781	-1.67021	3.72225
6.07781	-1.67021	3.72225
6.07781	-1.67021	3.72225
5.25931	1.01669	5.35123
5.25931	1.01669	5.35123
3.46149	-0.109578	4.64145
4.30657	-0.285682	3.50999
3.29002	3.18585	4.54871
4.53816	2.31096	2.09656
4.53816	2.31096	2.09656
3.14326	3.48394	5.13606
3.14326	3.48394	5.13606
3.25847	3.44067	5.05878
3.25847	3.44067	5.05878
2.85225	1.68333	2.31459
2.85225	1.68333	2.31459
2.85225	1.68333	2.31459
2.85225	1.68333	2.31459
3.69091	0.784286	2.25672
1.87346	2.04839	3.87829
1.87346	2.04839	3.87829
1.87346	2.04839	3.87829
1.87346	2.04839	3.87829
0.942577	2.30682	4.32179
0.942577	2.30682	4.32179
1.66539	2.34159	5.6754
0.885531	3.57423	6.91888
0.885531	3.57423	6.91888
0.954309	3.33913	7.20711
0.954309	3.33913	7.20711
-0.686558	2.46485	5.8131
-0.686558	2.46485	5.8131
1.99305	3.56497	6.19029
1.99305	3.56497	6.19029
