x	y	z
-2.07799	-0.382699	7.12987
-0.376396	1.38096	7.87207
-0.945726	-0.320377	6.90399
0.680283	0.431652	6.61912
0.680283	0.431652	6.61912
0.670369	1.12337	9.19935
0.670369	1.12337	9.19935
-0.0952422	-1.03861	8.40911
2.0071	-1.6105	5.55327
2.0071	-1.6105	5.55327
0.288514	-1.56263	2.87743
0.288514	-1.56263	2.87743
0.288514	-1.56263	2.87743
0.288514	-1.56263	2.87743
-1.21075	-1.53359	1.23796
0.515938	1.11763	3.11762
0.515938	1.11763	3.11762
-1.76242	0.602147	3.96273
-1.76242	0.602147	3.96273
-1.76242	0.602147	3.96273
-0.087953	3.15042	4.62549
-0.087953	3.15042	4.62549
-2.61656	2.49544	6.15621
-0.800464	0.250526	7.70008
-1.54123	-0.836857	5.06276
-1.54123	-0.836857	5.06276
-1.79617	-1.68256	3.78662
0.909022	-2.00497	4.15018
0.909022	-2.00497	4.15018
0.447952	-2.75881	3.67954
0.447952	-2.75881	3.67954
2.54668	-3.56849	5.66156
-0.0604146	-3.77336	6.11283
1.07985	-1.44724	6.41292
3.02501	-1.95039	4.42677
1.63779	-2.307	1.92463
2.67539	-1.95282	4.78249
2.67539	-1.95282	4.78249
2.67539	-1.95282	4.78249
0.762499	-3.3861	6.7198
-2.01095	-2.98278	7.01525
-2.01095	-2.98278	7.01525
0.419311	-1.09087	5.40475
-0.133665	-2.43395	2.7254
-1.31853	-4.41557	4.36007
-1.64375	-4.31974	4.40009
0.732637	-3.65628	6.85394
0.732637	-3.65628	6.85394
-0.504869	-4.67821	4.53924
-2.68352	-4.89896	5.12582
-2.68352	-4.89896	5.12582
-2.00658	-2.92217	7.7129
-3.48082	-1.8912	6.11873
-3.42218	1.03233	5.57045
-1.5982	0.330251	6.47643
-2.97278	3.15259	5.42963
-1.99479	1.71219	5.47846
-1.99479	1.71219	5.47846
-1.99479	1.71219	5.47846
-1.99479	1.71219	5.47846
-1.99479	1.71219	5.47846
0.212617	1.90941	5.59803
0.212617	1.90941	5.59803
0.212617	1.90941	5.59803
-1.21818	-0.956056	4.47856
1.51681	-1.38589	2.7145
0.329572	-2.22133	1.53678
0.329572	-2.22133	1.53678
0.143556	-1.00471	1.17825
0.143556	-1.00471	1.17825
0.143556	-1.00471	1.17825
-2.56297	-0.182651	3.77784
-2.56297	-0.182651	3.77784
-2.56297	-0.182651	3.77784
-2.56297	-0.182651	3.77784
-2.56297	-0.182651	3.77784
-2.56297	-0.182651	3.77784
-2.44533	2.70139	6.5325
-1.95154	0.796347	6.51188
-3.96324	2.65427	4.32886
-4.63157	0.43303	5.39365
-4.63157	0.43303	5.39365
-4.63157	0.43303	5.39365
-4.63157	0.43303	5.39365
-3.38047	0.20763	3.25453
-3.38047	0.20763	3.25453
-0.698385	0.920385	0.700963
0.0358588	1.80655	2.9328
2.44072	3.58998	1.99762
4.93082	0.841217	4.5421
4.93082	0.841217	4.5421
4.93082	0.841217	4.5421
3.06871	3.08388	3.4549
3.06871	3.08388	3.4549
3.06871	3.08388	3.4549
1.6181	4.914	2.23325
1.6181	4.914	2.23325
2.01611	5.02927	3.40549
2.01611	5.02927	3.40549
0.126728	6.08267	1.68308
2.79515	3.5836	1.7194
2.79515	3.5836	1.7194
2.79515	3.5836	1.7194
2.79515	3.5836	1.7194
2.79515	3.5836	1.7194
2.79515	3.5836	1.7194
1.98654	5.89074	4.23278
1.0231	3.27911	5.48317
2.06058	1.11163	6.61375
2.06058	1.11163	6.61375
2.06058	1.11163	6.61375
0.730368	-0.593471	8.33339
-0.979882	1.32376	7.57835
0.728626	-0.875843	8.10581
2.0523	-1.34096	6.31027
2.0523	-1.34096	6.31027
1.24054	-1.50974	8.84132
-0.505439	-3.89071	6.43313
-0.505439	-3.89071	6.43313
-0.505439	-3.89071	6.43313
-0.648325	-1.52524	8.69045
-0.648325	-1.52524	8.69045
-2.09016	-1.11499	7.89267
-2.09016	-1.11499	7.89267
-3.41666	1.34773	5.26041
-3.41666	1.34773	5.26041
-2.93244	1.48214	4.09393
-2.93244	1.48214	4.09393
-2.93244	1.48214	4.09393
-3.31644	0.456375	5.53072
-3.31644	0.456375	5.53072
-3.22451	-1.19396	4.64408
-3.22451	-1.19396	4.64408
-4.94255	-0.765189	3.65497
-4.45904	0.174889	6.22838
-4.45904	0.174889	6.22838
-3.94591	1.65097	8.30709
-1.58511	-0.638188	7.21201
-1.58511	-0.638188	7.21201
-0.869022	-1.56895	8.56613
-3.18561	-1.90257	7.79302
-4.88903	-2.20576	5.53579
-4.88903	-2.20576	5.53579
-2.59977	-2.9652	6.39384
-0.0283998	-1.74044	9.28339
-0.0283998	-1.74044	9.28339
-2.48155	-4.03267	11.4982
0.132193	-2.02708	11.9753
0.132193	-2.02708	11.9753
3.10981	-0.246049	11.8307
3.62492	-1.02425	9.02903
3.62492	-1.02425	9.02903
3.66779	1.62414	8.11748
1.67087	2.75072	6.32338
0.093241	4.97178	5.71372
0.093241	4.97178	5.71372
0.093241	4.97178	5.71372
0.093241	4.97178	5.71372
0.093241	4.97178	5.71372
0.093241	4.97178	5.71372
2.0652	5.09816	4.29894
2.0652	5.09816	4.29894
2.0652	5.09816	4.29894
2.0652	5.09816	4.29894
-0.00296891	4.34101	6.73941
2.0202	4.05997	8.06652
-0.269102	5.72663	6.39568
0.908839	4.48323	6.02121
0.908839	4.48323	6.02121
0.908839	4.48323	6.02121
0.908839	4.48323	6.02121
-0.424511	6.98805	3.67685
-0.424511	6.98805	3.67685
-0.424511	6.98805	3.67685
-0.424511	6.98805	3.67685
-0.281191	8.26237	5.76026
0.627087	7.32496	3.19431
0.627087	7.32496	3.19431
1.71522	5.84739	3.43861
1.71522	5.84739	3.43861
2.92146	3.72972	5.12331
2.92146	3.72972	5.12331
4.08332	3.37304	6.5228
7.05839	2.39754	5.30286
4.99451	0.558681	6.8137
4.38737	1.73295	4.86292
2.18474	3.73603	4.10658
0.0364373	2.15387	2.85249
0.0364373	2.15387	2.85249
0.0364373	2.15387	2.85249
-0.7638	1.28857	4.19584
0.108346	2.3663	4.64874
0.108346	2.3663	4.64874
-2.1056	3.76772	3.68725
-2.1056	3.76772	3.68725
-2.1056	3.76772	3.68725
-0.244613	4.41111	5.63644
-0.0289186	3.84053	2.77993
-0.813346	3.89751	3.93533
-1.24083	2.70218	2.86477
-1.94178	2.5603	2.38536
-4.16273	0.529789	2.47054
-1.3797	2.20162	3.9424
-2.37383	2.47847	5.27473
-1.1187	3.32976	4.58106
-1.1187	3.32976	4.58106
-1.1187	3.32976	4.58106
-1.1187	3.32976	4.58106
-1.1187	3.32976	4.58106
-1.20432	3.64836	4.04361
-1.20432	3.64836	4.04361
-1.20432	3.64836	4.04361
-1.20432	3.64836	4.04361
-2.04095	1.52528	4.45163
-2.04095	1.52528	4.45163
-2.04095	1.52528	4.45163
0.610768	-0.230793	5.29422
0.610768	-0.230793	5.29422
0.610768	-0.230793	5.29422
-1.6002	-2.83875	7.00822
-1.53967	-0.0481225	5.70137
-1.53967	-0.0481225	5.70137
-1.53967	-0.0481225	5.70137
0.502096	0.356581	5.23352
0.502096	0.356581	5.23352
0.502096	0.356581	5.23352
0.502096	0.356581	5.23352
-0.561429	-1.04429	2.63046
-0.561429	-1.04429	2.63046
-2.75692	0.00479682	3.32458
-2.75692	0.00479682	3.32458
-2.75692	0.00479682	3.32458
-2.75692	0.00479682	3.32458
-5.67076	0.550533	2.17828
-5.67076	0.550533	2.17828
-3.28401	0.606243	2.46859
-3.28401	0.606243	2.46859
-2.99258	0.880781	3.54813
-2.99258	0.880781	3.54813
-0.652013	-1.36182	3.43879
-0.652013	-1.36182	3.43879
-0.652013	-1.36182	3.43879
0.388577	0.861938	4.061
0.388577	0.861938	4.061
0.550068	0.375679	2.82487
0.550068	0.375679	2.82487
0.550068	0.375679	2.82487
-2.09408	0.942993	3.59773
-4.77367	-0.383748	6.23999
