x	y	z
0.585858	3.10332	-7.69424
0.694646	1.00217	-4.86631
1.36209	1.28216	-3.99158
-0.607414	0.548107	-6.76106
0.00563581	0.0778171	-8.45383
-0.934284	0.174627	-7.87709
-0.934284	0.174627	-7.87709
-0.934284	0.174627	-7.87709
-0.324774	-0.357485	-6.69035
-0.324774	-0.357485	-6.69035
-0.324774	-0.357485	-6.69035
2.37898	-1.25369	-7.33868
3.93973	0.468342	-7.07155
3.93973	0.468342	-7.07155
5.87505	-0.191343	-5.50592
5.58222	-0.615499	-4.70496
5.58222	-0.615499	-4.70496
5.58222	-0.615499	-4.70496
4.82825	-0.0354971	-1.77848
4.17995	1.40278	-1.21908
2.4174	0.336322	-2.24182
2.4174	0.336322	-2.24182
2.4174	0.336322	-2.24182
5.03946	0.74439	-1.15353
5.03946	0.74439	-1.15353
5.03946	0.74439	-1.15353
4.69386	-0.459783	-0.603915
4.69386	-0.459783	-0.603915
3.69581	0.394088	-0.697868
2.64485	-1.56882	0.874497
1.10362	-1.60094	-1.30187
1.10362	-1.60094	-1.30187
1.10362	-1.60094	-1.30187
1.10362	-1.60094	-1.30187
1.10362	-1.60094	-1.30187
-0.148134	0.388044	-3.79802
0.191922	0.242822	-3.08258
0.827183	1.51738	-1.32278
-0.0412732	1.54232	-0.991645
-1.07838	2.75094	-2.15327
-1.34344	1.07907	-2.52308
0.540631	0.212783	-0.974004
0.540631	0.212783	-0.974004
1.15875	-2.18062	-2.59276
1.15875	-2.18062	-2.59276
1.15875	-2.18062	-2.59276
1.15875	-2.18062	-2.59276
0.484393	0.230341	-0.736141
0.0248009	0.369313	2.13342
0.0248009	0.369313	2.13342
0.617768	1.09382	3.07481
0.617768	1.09382	3.07481
1.37808	-0.179862	4.24932
1.37808	-0.179862	4.24932
1.37808	-0.179862	4.24932
1.37808	-0.179862	4.24932
-1.08254	-1.97937	3.41024
-1.15024	-1.6288	0.795206
-1.15024	-1.6288	0.795206
-3.38721	-0.926379	-1.69675
-3.38721	-0.926379	-1.69675
-3.38721	-0.926379	-1.69675
-3.38721	-0.926379	-1.69675
-3.38721	-0.926379	-1.69675
-4.23115	-1.05928	-4.08387
-5.24324	-1.47172	-2.03176
-5.24324	-1.47172	-2.03176
-5.24324	-1.47172	-2.03176
-5.24324	-1.47172	-2.03176
-5.24324	-1.47172	-2.03176
-3.75989	-0.182031	-3.09677
-4.15494	-0.678596	-1.45546
-4.15494	-0.678596	-1.45546
-2.78305	-0.991917	-2.85175
-1.4545	-1.80214	-2.93021
-1.4545	-1.80214	-2.93021
-1.4545	-1.80214	-2.93021
-1.4545	-1.80214	-2.93021
-4.36951	-0.192982	-5.46737
-4.36951	-0.192982	-5.46737
-4.36951	-0.192982	-5.46737
-3.86821	1.036	-5.31756
-3.75532	1.72633	-7.04868
-3.59874	4.05759	-4.61154
-4.67062	2.92292	-5.9772
-4.6358	5.1323	-3.48457
-4.6358	5.1323	-3.48457
-4.6358	5.1323	-3.48457
-4.6358	5.1323	-3.48457
-2.43638	2.98303	-3.01124
-2.43638	2.98303	-3.01124
-2.43638	2.98303	-3.01124
-2.43638	2.98303	-3.01124
-2.43638	2.98303	-3.01124
-1.6229	3.93002	-5.88754
-2.28163	5.00323	-3.72737
-2.28163	5.00323	-3.72737
-1.85365	3.70229	-6.06161
-3.52748	3.54085	-3.79274
-1.50782	3.21226	-4.75329
-2.52351	2.20783	-6.21248
-2.52351	2.20783	-6.21248
-2.52351	2.20783	-6.21248
-2.52351	2.20783	-6.21248
-1.24391	1.32493	-3.78142
-1.24391	1.32493	-3.78142
1.41279	2.87282	-3.08883
1.41279	2.87282	-3.08883
1.86393	1.81585	-4.45844
-0.393165	0.723624	-2.99561
1.14249	-0.561246	-5.49167
0.478798	1.95031	-6.33981
1.22994	1.86712	-6.10265
1.22994	1.86712	-6.10265
1.22994	1.86712	-6.10265
-0.250806	2.47571	-5.70654
-1.53317	3.06641	-3.1723
-1.53317	3.06641	-3.1723
-1.53317	3.06641	-3.1723
-1.74034	3.18864	-2.79146
0.823763	2.18633	-5.27777
0.823763	2.18633	-5.27777
1.15203	1.5896	-6.17794
1.27803	-0.469481	-3.3162
1.35133	-0.201289	-0.967074
1.35133	-0.201289	-0.967074
-0.325142	-1.3412	1.37818
0.91654	0.938667	1.38896
0.91654	0.938667	1.38896
-2.03532	0.0772187	3.54839
-1.17735	1.11447	2.36144
-1.17735	1.11447	2.36144
-1.17735	1.11447	2.36144
-1.17735	1.11447	2.36144
0.858258	0.120749	1.30652
3.34129	-0.241575	1.51469
1.608	-0.595704	2.35211
1.608	-0.595704	2.35211
1.1903	0.0942453	4.68414
0.974259	-0.98281	3.95483
0.974259	-0.98281	3.95483
0.974259	-0.98281	3.95483
-0.460924	-1.06	2.57037
-0.460924	-1.06	2.57037
-0.460924	-1.06	2.57037
-0.460924	-1.06	2.57037
-0.460924	-1.06	2.57037
-0.460924	-1.06	2.57037
-0.460924	-1.06	2.57037
-3.27035	0.770829	2.79199
-3.27035	0.770829	2.79199
-3.51727	0.825059	3.17695
-4.07516	1.82371	2.45041
-4.07516	1.82371	2.45041
-4.07516	1.82371	2.45041
-4.07516	1.82371	2.45041
-1.90649	-1.09638	1.42445
-2.88636	1.76579	1.18459
-3.42735	3.07398	3.59585
-3.42735	3.07398	3.59585
-1.78722	2.67333	1.57439
-1.78722	2.67333	1.57439
-1.78722	2.67333	1.57439
-0.967892	0.253738	3.12496
-0.967892	0.253738	3.12496
1.73481	2.1093	5.10304
1.73481	2.1093	5.10304
1.73481	2.1093	5.10304
-0.740508	4.47068	6.68392
-0.740508	4.47068	6.68392
-0.740508	4.47068	6.68392
-0.139066	2.67778	7.44776
-0.139066	2.67778	7.44776
-0.139066	2.67778	7.44776
-0.139066	2.67778	7.44776
