Block	Mean	Prog_mean	Error
300	-30.9235	-30.7674	0.0261821
301	-31.1413	-30.7686	0.0261246
302	-31.3085	-30.7704	0.0260991
303	-30.7222	-30.7703	0.0260135
304	-30.6903	-30.77	0.0259292
305	-30.8323	-30.7702	0.025845
306	-30.5008	-30.7693	0.0257756
307	-30.2894	-30.7678	0.025739
308	-30.7314	-30.7677	0.0256557
309	-30.7483	-30.7676	0.0255727
310	-30.575	-30.767	0.0254978
311	-30.6094	-30.7665	0.0254208
312	-30.4577	-30.7655	0.0253586
313	-30.5182	-30.7647	0.0252899
314	-30.2925	-30.7632	0.025254
315	-30.6624	-30.7629	0.0251759
316	-30.452	-30.7619	0.0251154
317	-30.3828	-30.7607	0.0250646
318	-30.9555	-30.7613	0.0249933
319	-30.5074	-30.7605	0.0249276
320	-30.7375	-30.7604	0.0248498
321	-30.8929	-30.7608	0.0247758
322	-30.6768	-30.7606	0.0247003
323	-30.6913	-30.7604	0.0246247
324	-30.9508	-30.7609	0.0245557
325	-30.7463	-30.7609	0.0244802
326	-30.9529	-30.7615	0.0244122
327	-30.9836	-30.7622	0.024347
328	-31.033	-30.763	0.0242868
329	-31.1407	-30.7641	0.0242401
330	-31.1975	-30.7655	0.0242022
331	-31.0583	-30.7663	0.0241452
332	-31.1388	-30.7675	0.0240985
333	-30.6294	-30.767	0.0240297
334	-30.4494	-30.7661	0.0239766
335	-30.3356	-30.7648	0.0239394
336	-30.4728	-30.7639	0.023884
337	-30.4585	-30.763	0.0238303
338	-30.4957	-30.7622	0.0237729
339	-31.0026	-30.763	0.0237133
340	-30.9873	-30.7636	0.0236528
341	-31.1644	-30.7648	0.0236126
342	-31.026	-30.7656	0.0235559
343	-31.106	-30.7665	0.0235081
344	-30.8821	-30.7669	0.0234422
345	-31.0851	-30.7678	0.0233924
346	-30.876	-30.7681	0.0233269
347	-30.7919	-30.7682	0.0232597
348	-31.1175	-30.7692	0.0232145
349	-30.8885	-30.7695	0.0231505
350	-30.8181	-30.7697	0.0230848
351	-30.7373	-30.7696	0.0230192
352	-31.194	-30.7708	0.0229854
353	-31.1052	-30.7717	0.0229398
354	-30.8187	-30.7719	0.0228754
355	-30.7469	-30.7718	0.0228111
356	-30.978	-30.7724	0.0227543
357	-30.455	-30.7715	0.0227079
358	-30.2619	-30.7701	0.0226891
359	-30.7401	-30.77	0.022626
